Tumor,Start_Year,End_Year,ICD10,Sex,Autonomous_Community,Age_Group,Burden_Measure,Crude_Rate,Arsenic(As),Cadmium(Cd),Nickel(Ni),Particulate_Matter(PM2.5),Lead(Pb),annual_mean_temp,absolute_max_temp,absolute_min_temp,total_precipitation,rainy_days,tropical_nights,Net_Income
12,2014,2014,12,2,2,0,1,19.73,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,1,1,0.0,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,2,1,0.0,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,3,1,0.0,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,4,1,0.0,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,5,1,0.0,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,6,1,0.0,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,7,1,0.0,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,8,1,1.91,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,9,1,7.77,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,10,1,11.91,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,11,1,24.96,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,12,1,34.92,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,13,1,42.85,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,14,1,47.38,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,15,1,43.27,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,16,1,42.23,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,17,1,61.47,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,18,1,55.79,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,19,1,1.5,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,20,1,18.28,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,21,1,38.61,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,22,1,45.51,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,2,23,1,53.36,0.35,0.07,1.18,11.87,0.0,14.92,36.47,-4.17,430.4,101.33,9.33,29120.0
12,2014,2014,12,2,3,0,1,25.84,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,1,1,0.0,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,2,1,0.0,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,3,1,0.0,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,4,1,0.0,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,5,1,0.0,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,6,1,0.0,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,7,1,0.0,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,8,1,0.0,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,9,1,2.39,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,10,1,31.51,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,11,1,49.19,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,12,1,49.56,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,13,1,48.05,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,14,1,47.47,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,15,1,22.59,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,16,1,33.42,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,17,1,53.32,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,18,1,70.07,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,19,1,0.42,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,20,1,40.5,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,21,1,48.85,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,22,1,36.87,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,3,23,1,52.92,0.49,0.27,3.2,9.15,0.01,14.65,29.1,-0.2,1122.1,170.0,0.0,25623.0
12,2014,2014,12,2,4,0,1,18.22,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,1,1,0.0,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,2,1,0.0,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,3,1,0.0,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,4,1,0.0,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,5,1,0.0,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,6,1,0.0,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,7,1,0.0,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,8,1,1.97,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,9,1,2.09,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,10,1,16.09,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,11,1,40.86,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,12,1,29.55,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,13,1,41.49,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,14,1,52.69,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,15,1,43.87,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,16,1,71.36,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,17,1,67.72,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,18,1,65.93,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,19,1,0.62,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,20,1,27.83,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,21,1,35.05,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,22,1,48.85,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,4,23,1,68.44,0.64,0.11,3.24,9.58,0.0,19.08,33.6,1.4,252.1,52.0,95.0,26923.0
12,2014,2014,12,2,6,0,1,25.04,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,1,1,0.0,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,2,1,0.0,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,3,1,0.0,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,4,1,0.0,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,5,1,0.0,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,6,1,0.0,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,7,1,0.0,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,8,1,4.06,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,9,1,0.0,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,10,1,17.38,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,11,1,35.46,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,12,1,37.56,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,13,1,59.17,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,14,1,53.76,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,15,1,23.65,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,16,1,41.03,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,17,1,72.06,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,18,1,121.94,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,19,1,0.69,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,20,1,26.33,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,21,1,47.63,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,22,1,40.78,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,6,23,1,80.28,0.35,0.2,3.42,9.33,0.01,15.63,34.4,-1.6,1151.6,176.0,5.0,23905.0
12,2014,2014,12,2,7,0,1,19.91,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,1,1,0.0,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,2,1,0.0,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,3,1,0.0,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,4,1,0.0,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,5,1,0.0,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,6,1,0.0,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,7,1,0.0,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,8,1,0.0,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,9,1,5.45,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,10,1,8.32,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,11,1,18.9,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,12,1,38.64,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,13,1,32.93,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,14,1,45.45,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,15,1,42.93,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,16,1,38.82,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,17,1,59.57,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,18,1,55.04,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,19,1,0.87,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,20,1,13.58,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,21,1,36.01,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,22,1,44.26,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,7,23,1,51.47,0.26,0.06,1.48,5.58,0.02,12.16,35.04,-7.02,499.17,120.22,0.33,24587.0
12,2014,2014,12,2,8,0,1,12.95,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,1,1,0.0,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,2,1,0.0,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,3,1,0.0,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,4,1,0.0,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,5,1,0.0,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,6,1,0.0,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,7,1,0.0,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,8,1,1.22,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,9,1,2.51,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,10,1,14.03,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,11,1,8.26,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,12,1,32.03,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,13,1,24.7,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,14,1,28.21,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,15,1,16.85,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,16,1,37.02,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,17,1,50.25,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,18,1,65.33,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,19,1,0.54,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,20,1,11.26,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,21,1,28.73,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,22,1,22.82,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,8,23,1,50.97,0.39,0.41,1.11,4.96,0.0,14.56,36.96,-4.26,435.02,98.8,8.0,22271.0
12,2014,2014,12,2,9,0,1,17.49,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,1,1,0.0,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,2,1,0.0,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,3,1,0.0,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,4,1,0.0,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,5,1,0.0,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,6,1,0.0,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,7,1,0.0,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,8,1,0.62,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,9,1,4.89,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,10,1,13.44,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,11,1,20.08,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,12,1,30.79,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,13,1,38.09,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,14,1,43.32,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,15,1,47.52,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,16,1,55.67,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,17,1,56.75,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,18,1,60.54,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,19,1,0.84,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,20,1,16.62,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,21,1,34.22,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,22,1,45.18,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,9,23,1,57.68,0.89,0.29,3.54,12.44,0.01,15.94,35.22,-4.58,608.02,86.5,13.75,30407.0
12,2014,2014,12,2,10,0,1,18.24,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,1,1,0.0,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,2,1,0.0,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,3,1,0.0,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,4,1,0.0,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,5,1,0.0,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,6,1,0.0,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,7,1,0.0,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,8,1,0.96,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,9,1,2.99,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,10,1,9.84,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,11,1,19.61,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,12,1,38.09,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,13,1,48.36,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,14,1,46.27,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,15,1,43.82,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,16,1,50.06,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,17,1,62.37,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,18,1,66.23,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,19,1,0.61,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,20,1,14.53,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,21,1,42.93,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
12,2014,2014,12,2,10,22,1,45.15,0.44,0.08,2.52,10.87,0.0,18.12,38.83,-1.87,280.07,60.0,57.0,22392.0
