Tumor,Año,CIE10,Sexo,CCAA,Medida de Carga,Tasa cruda,Arsenico(As),Benzo(a)pireno(B(a)P),Cadmio(Cd),Niquel(Ni),Particulas(PM2.5),Plomo(Pb),temp_media_anual,temp_max_abs,temp_min_abs,precipitacion_total,dias_lluvia,noches_tropicales,Arroz_euros,Arroz_kg,Azucar_euros,Azucar_kg,Bebidas_espirituosas_euros,Bebidas_espirituosas_kg,Boll.past.gallet.cere_euros,Boll.past.gallet.cere_kg,Cafes_e_infusiones_euros,Cafes_e_infusiones_kg,Carne_euros,Carne_kg,Cervezas_euros,Cervezas_kg,Chocolates/cacaos/suc_euros,Chocolates/cacaos/suc_kg,Derivados_lacteos_euros,Derivados_lacteos_kg,Frutas_frescas_euros,Frutas_frescas_kg,Huevos_euros,Huevos_kg,Leche_líquida_euros,Leche_líquida_kg,Legumbres_euros,Legumbres_kg,Pan_euros,Pan_kg,Pasta_euros,Pasta_kg,Patatas_euros,Patatas_kg,Pesca_euros,Pesca_kg,Platos_preparados_euros,Platos_preparados_kg,Vinos_euros,Vinos_kg,Zumos_euros,Zumos_kg,Total_mu30df,Total_hg30df,Total_hl30df,Total_vehiculos,Laboral_leves,Laboral_graves,Laboral_mortales,Incidencia_accidente_laboral,Leves_enjornada,Graves_enjornada,Mortales_enjornada,Leves_itinere,Graves_itinere,Mortales_itinere,RentaNeta,SituacionLaboral_Activos_miles,SituacionLaboral_Inactivos_miles,SituacionLaboral_Ocupados_miles,SituacionLaboral_Parados_miles,Poblacion,Tasa_de_riesgo_pobreza,En_riesgo_de_pobreza,Carencia_material_y_social_severa,Viviendo_en_hogares_con_baja_intensidad_en_el_trabajo
12,2023,12,3,16,1,55.49,0.45,0.08,0.3,4.25,14.58,0.01,15.4,40.7,-3.47,1287.97,152.0,10.0,7.032,3.117,4.43,2.452,9.901,0.746,85.655,14.032,34.084,1.935,421.363,45.394,26.659,15.031,38.759,3.942,154.914,34.202,197.308,89.482,34.334,10.616,75.36,76.26,10.049,4.052,89.894,34.282,9.394,3.573,34.428,26.913,272.556,24.108,74.428,13.524,32.371,7.726,7.952,5.521,56.0,459.0,5411.0,7495.0,0.0,0.0,0.0,9643.2,31393.0,130.0,25.0,3984.0,28.0,4.0,42760.0,8632.9,6549.7,7965.6,667.1,2216302.0,15.5,10.2,5.6,7.6
12,2023,12,3,16,2,82.54,0.45,0.08,0.3,4.25,14.58,0.01,15.4,40.7,-3.47,1287.97,152.0,10.0,7.032,3.117,4.43,2.452,9.901,0.746,85.655,14.032,34.084,1.935,421.363,45.394,26.659,15.031,38.759,3.942,154.914,34.202,197.308,89.482,34.334,10.616,75.36,76.26,10.049,4.052,89.894,34.282,9.394,3.573,34.428,26.913,272.556,24.108,74.428,13.524,32.371,7.726,7.952,5.521,56.0,459.0,5411.0,7495.0,0.0,0.0,0.0,9643.2,31393.0,130.0,25.0,3984.0,28.0,4.0,42760.0,8632.9,6549.7,7965.6,667.1,2216302.0,15.5,10.2,5.6,7.6
12,2022,12,3,0,1,47.41,0.44,0.19,0.22,2.44,10.01,0.01,17.09,40.09,-1.12,540.65,88.03,42.59,7.283,3.696,3.271,2.804,8.399,0.735,68.065,12.864,30.298,1.837,310.015,39.977,27.929,18.72,28.233,3.432,136.378,32.998,162.75,83.217,24.859,8.377,58.361,69.365,7.154,3.478,73.596,29.103,9.778,3.928,28.317,25.951,192.999,19.523,73.031,15.213,24.422,7.585,7.755,6.489,1746.0,8502.0,119328.0,169276.0,0.0,0.0,0.0,166752.1,566601.0,3957.0,716.0,81136.0,946.0,154.0,32216.0,189013.4,133924.9,164380.0,24633.5,47486727.0,26.0,20.4,7.7,8.7
12,2022,12,3,0,2,65.51,0.44,0.19,0.22,2.44,10.01,0.01,17.09,40.09,-1.12,540.65,88.03,42.59,7.283,3.696,3.271,2.804,8.399,0.735,68.065,12.864,30.298,1.837,310.015,39.977,27.929,18.72,28.233,3.432,136.378,32.998,162.75,83.217,24.859,8.377,58.361,69.365,7.154,3.478,73.596,29.103,9.778,3.928,28.317,25.951,192.999,19.523,73.031,15.213,24.422,7.585,7.755,6.489,1746.0,8502.0,119328.0,169276.0,0.0,0.0,0.0,166752.1,566601.0,3957.0,716.0,81136.0,946.0,154.0,32216.0,189013.4,133924.9,164380.0,24633.5,47486727.0,26.0,20.4,7.7,8.7
12,2022,12,3,1,1,44.64,0.76,0.15,0.32,2.73,10.87,0.01,19.04,42.45,0.82,443.52,65.25,51.75,6.994,3.481,2.589,2.284,10.392,0.905,54.121,10.161,26.589,1.685,259.854,36.308,33.351,25.809,23.404,2.988,122.018,32.27,135.132,73.274,22.185,7.575,45.479,55.052,5.631,2.932,66.365,28.245,8.292,3.624,29.419,28.01,175.113,18.519,75.508,16.285,21.201,7.257,7.331,6.714,333.0,1218.0,21757.0,29393.0,0.0,0.0,0.0,24276.3,89325.0,912.0,121.0,14591.0,260.0,30.0,27446.0,32399.4,24810.4,26206.1,6193.3,8511167.0,35.8,29.1,11.3,12.3
12,2022,12,3,1,2,59.69,0.76,0.15,0.32,2.73,10.87,0.01,19.04,42.45,0.82,443.52,65.25,51.75,6.994,3.481,2.589,2.284,10.392,0.905,54.121,10.161,26.589,1.685,259.854,36.308,33.351,25.809,23.404,2.988,122.018,32.27,135.132,73.274,22.185,7.575,45.479,55.052,5.631,2.932,66.365,28.245,8.292,3.624,29.419,28.01,175.113,18.519,75.508,16.285,21.201,7.257,7.331,6.714,333.0,1218.0,21757.0,29393.0,0.0,0.0,0.0,24276.3,89325.0,912.0,121.0,14591.0,260.0,30.0,27446.0,32399.4,24810.4,26206.1,6193.3,8511167.0,35.8,29.1,11.3,12.3
12,2022,12,3,2,1,55.83,0.78,0.37,0.61,4.33,10.56,0.0,15.63,39.8,-5.83,317.23,82.67,28.67,6.9,3.267,2.679,2.421,9.192,0.767,66.108,12.583,31.265,1.688,331.696,42.48,22.71,14.794,28.34,3.447,124.8,30.536,158.641,82.708,23.866,8.55,55.21,65.197,6.955,3.802,63.658,23.996,9.561,3.781,27.796,25.906,198.903,20.356,83.341,17.553,23.157,6.171,6.916,6.148,80.0,338.0,2542.0,3610.0,0.0,0.0,0.0,10003.6,16967.0,112.0,24.0,2023.0,13.0,6.0,33181.0,5309.6,3732.8,4798.8,510.9,1328215.0,19.1,15.0,4.7,4.8
12,2022,12,3,2,2,76.13,0.78,0.37,0.61,4.33,10.56,0.0,15.63,39.8,-5.83,317.23,82.67,28.67,6.9,3.267,2.679,2.421,9.192,0.767,66.108,12.583,31.265,1.688,331.696,42.48,22.71,14.794,28.34,3.447,124.8,30.536,158.641,82.708,23.866,8.55,55.21,65.197,6.955,3.802,63.658,23.996,9.561,3.781,27.796,25.906,198.903,20.356,83.341,17.553,23.157,6.171,6.916,6.148,80.0,338.0,2542.0,3610.0,0.0,0.0,0.0,10003.6,16967.0,112.0,24.0,2023.0,13.0,6.0,33181.0,5309.6,3732.8,4798.8,510.9,1328215.0,19.1,15.0,4.7,4.8
12,2022,12,3,3,1,74.96,0.71,0.67,0.36,4.61,10.75,0.01,14.63,29.4,0.4,895.7,153.0,0.0,9.793,4.595,4.445,4.144,10.484,1.026,79.473,15.04,40.513,2.836,323.964,40.096,21.743,13.198,33.3,3.756,168.282,40.76,171.581,90.492,27.795,8.865,76.089,90.568,8.839,3.821,103.093,39.207,8.786,3.629,32.273,32.022,229.654,24.606,63.655,12.882,29.181,9.274,7.436,6.442,34.0,166.0,2124.0,2859.0,0.0,0.0,0.0,3553.0,12862.0,62.0,11.0,1177.0,9.0,1.0,30187.0,3510.2,3592.0,3070.7,439.6,1004960.0,25.3,20.1,4.4,12.7
12,2022,12,3,3,2,58.99,0.71,0.67,0.36,4.61,10.75,0.01,14.63,29.4,0.4,895.7,153.0,0.0,9.793,4.595,4.445,4.144,10.484,1.026,79.473,15.04,40.513,2.836,323.964,40.096,21.743,13.198,33.3,3.756,168.282,40.76,171.581,90.492,27.795,8.865,76.089,90.568,8.839,3.821,103.093,39.207,8.786,3.629,32.273,32.022,229.654,24.606,63.655,12.882,29.181,9.274,7.436,6.442,34.0,166.0,2124.0,2859.0,0.0,0.0,0.0,3553.0,12862.0,62.0,11.0,1177.0,9.0,1.0,30187.0,3510.2,3592.0,3070.7,439.6,1004960.0,25.3,20.1,4.4,12.7
12,2022,12,3,4,1,42.37,0.23,0.22,0.09,1.36,9.95,0.0,18.87,41.0,1.2,447.0,71.0,85.0,10.064,4.85,3.324,2.933,10.318,0.828,76.974,14.38,28.882,1.62,304.092,39.734,37.619,24.551,28.147,3.373,158.879,37.123,171.061,81.377,20.164,6.647,46.831,54.816,7.787,3.864,64.459,27.344,13.006,4.936,31.776,27.71,194.379,17.658,84.835,16.195,36.167,9.78,10.238,8.468,38.0,322.0,3627.0,5447.0,0.0,0.0,0.0,4893.2,25219.0,96.0,10.0,3327.0,47.0,2.0,32404.0,5154.9,2899.6,4607.7,547.4,1187043.0,21.5,16.9,5.5,5.9
12,2022,12,3,4,2,53.23,0.23,0.22,0.09,1.36,9.95,0.0,18.87,41.0,1.2,447.0,71.0,85.0,10.064,4.85,3.324,2.933,10.318,0.828,76.974,14.38,28.882,1.62,304.092,39.734,37.619,24.551,28.147,3.373,158.879,37.123,171.061,81.377,20.164,6.647,46.831,54.816,7.787,3.864,64.459,27.344,13.006,4.936,31.776,27.71,194.379,17.658,84.835,16.195,36.167,9.78,10.238,8.468,38.0,322.0,3627.0,5447.0,0.0,0.0,0.0,4893.2,25219.0,96.0,10.0,3327.0,47.0,2.0,32404.0,5154.9,2899.6,4607.7,547.4,1187043.0,21.5,16.9,5.5,5.9
12,2022,12,3,5,1,44.33,0.4,0.36,0.18,2.28,10.91,0.0,22.1,40.2,10.15,173.7,31.5,105.0,7.102,4.082,4.318,3.476,7.45,0.727,66.082,12.761,30.495,2.313,271.364,36.114,24.16,17.814,30.629,3.617,168.815,36.79,172.987,84.861,25.891,8.417,51.97,60.918,5.381,2.818,62.196,25.933,9.944,3.713,32.194,26.882,144.512,14.585,69.445,13.51,28.704,7.545,10.217,9.752,68.0,414.0,5247.0,7545.0,0.0,0.0,0.0,5417.9,22404.0,141.0,20.0,3031.0,35.0,8.0,27568.0,8986.4,6203.4,7401.7,1584.6,2185607.0,36.2,29.4,11.9,14.5
12,2022,12,3,5,2,60.08,0.4,0.36,0.18,2.28,10.91,0.0,22.1,40.2,10.15,173.7,31.5,105.0,7.102,4.082,4.318,3.476,7.45,0.727,66.082,12.761,30.495,2.313,271.364,36.114,24.16,17.814,30.629,3.617,168.815,36.79,172.987,84.861,25.891,8.417,51.97,60.918,5.381,2.818,62.196,25.933,9.944,3.713,32.194,26.882,144.512,14.585,69.445,13.51,28.704,7.545,10.217,9.752,68.0,414.0,5247.0,7545.0,0.0,0.0,0.0,5417.9,22404.0,141.0,20.0,3031.0,35.0,8.0,27568.0,8986.4,6203.4,7401.7,1584.6,2185607.0,36.2,29.4,11.9,14.5
12,2022,12,3,6,1,60.55,0.25,0.02,0.17,1.07,7.69,0.01,15.79,36.4,-1.9,872.3,140.0,9.0,6.516,3.363,3.017,2.393,12.153,1.07,58.874,12.177,25.29,1.793,249.644,32.413,19.201,13.292,28.293,3.702,124.166,31.294,149.264,75.534,29.451,9.915,54.835,65.133,10.481,5.232,70.054,27.638,8.128,3.416,26.276,25.431,174.047,18.515,61.146,14.125,28.775,9.274,7.848,6.334,21.0,113.0,1235.0,1796.0,0.0,0.0,0.0,4226.3,9194.0,40.0,12.0,711.0,8.0,0.0,32582.0,2204.3,1825.5,1993.3,211.0,585450.0,19.5,14.8,5.0,9.4
12,2022,12,3,6,2,84.6,0.25,0.02,0.17,1.07,7.69,0.01,15.79,36.4,-1.9,872.3,140.0,9.0,6.516,3.363,3.017,2.393,12.153,1.07,58.874,12.177,25.29,1.793,249.644,32.413,19.201,13.292,28.293,3.702,124.166,31.294,149.264,75.534,29.451,9.915,54.835,65.133,10.481,5.232,70.054,27.638,8.128,3.416,26.276,25.431,174.047,18.515,61.146,14.125,28.775,9.274,7.848,6.334,21.0,113.0,1235.0,1796.0,0.0,0.0,0.0,4226.3,9194.0,40.0,12.0,711.0,8.0,0.0,32582.0,2204.3,1825.5,1993.3,211.0,585450.0,19.5,14.8,5.0,9.4
12,2022,12,3,7,1,58.49,0.28,0.08,0.06,1.89,8.98,0.0,13.1,39.26,-7.11,438.74,97.5,5.0,5.719,2.94,3.325,3.055,7.719,0.693,73.02,14.441,27.913,1.79,353.58,46.802,23.541,16.01,28.293,3.69,121.619,31.248,169.245,95.221,23.626,8.38,74.11,89.871,6.486,3.164,80.137,32.431,8.12,3.499,25.472,24.179,210.148,22.721,65.425,14.507,17.163,5.726,7.039,6.58,179.0,568.0,3964.0,5379.0,0.0,0.0,0.0,26347.8,25337.0,218.0,53.0,2418.0,37.0,5.0,30212.0,8971.3,7552.8,8080.4,890.8,2375583.0,22.1,17.8,5.0,8.2
12,2022,12,3,7,2,79.05,0.28,0.08,0.06,1.89,8.98,0.0,13.1,39.26,-7.11,438.74,97.5,5.0,5.719,2.94,3.325,3.055,7.719,0.693,73.02,14.441,27.913,1.79,353.58,46.802,23.541,16.01,28.293,3.69,121.619,31.248,169.245,95.221,23.626,8.38,74.11,89.871,6.486,3.164,80.137,32.431,8.12,3.499,25.472,24.179,210.148,22.721,65.425,14.507,17.163,5.726,7.039,6.58,179.0,568.0,3964.0,5379.0,0.0,0.0,0.0,26347.8,25337.0,218.0,53.0,2418.0,37.0,5.0,30212.0,8971.3,7552.8,8080.4,890.8,2375583.0,22.1,17.8,5.0,8.2
12,2022,12,3,8,1,42.57,0.2,0.2,0.06,0.99,8.52,0.0,15.93,40.76,-3.92,439.88,86.4,26.4,6.05,3.341,2.816,2.496,7.47,0.635,64.586,12.513,21.226,1.284,304.124,42.272,29.995,22.987,23.104,3.227,107.899,28.748,132.098,73.923,20.223,7.433,61.441,74.105,5.675,3.029,69.477,27.872,8.584,3.907,25.245,23.79,171.925,18.538,69.783,15.521,11.552,5.192,5.967,5.311,97.0,319.0,3300.0,4138.0,0.0,0.0,0.0,20257.0,29301.0,208.0,30.0,2008.0,27.0,8.0,27864.0,8168.4,5742.3,6972.5,1195.9,2058278.0,31.6,26.1,9.3,7.7
12,2022,12,3,8,2,57.82,0.2,0.2,0.06,0.99,8.52,0.0,15.93,40.76,-3.92,439.88,86.4,26.4,6.05,3.341,2.816,2.496,7.47,0.635,64.586,12.513,21.226,1.284,304.124,42.272,29.995,22.987,23.104,3.227,107.899,28.748,132.098,73.923,20.223,7.433,61.441,74.105,5.675,3.029,69.477,27.872,8.584,3.907,25.245,23.79,171.925,18.538,69.783,15.521,11.552,5.192,5.967,5.311,97.0,319.0,3300.0,4138.0,0.0,0.0,0.0,20257.0,29301.0,208.0,30.0,2008.0,27.0,8.0,27864.0,8168.4,5742.3,6972.5,1195.9,2058278.0,31.6,26.1,9.3,7.7
12,2022,12,3,9,1,43.55,0.75,0.27,0.23,3.01,12.11,0.01,16.77,40.03,-5.77,417.1,67.0,32.33,9.609,4.365,2.796,2.272,11.848,1.006,79.083,13.042,42.545,1.908,355.457,42.156,31.919,18.345,28.013,3.123,157.47,34.473,181.111,87.431,25.981,8.293,48.464,55.315,8.422,4.14,72.871,26.817,15.365,5.558,31.817,27.548,220.214,19.98,103.822,20.648,34.86,10.731,10.156,7.561,264.0,1536.0,27897.0,40340.0,0.0,0.0,0.0,13499.5,101459.0,508.0,91.0,18398.0,172.0,27.0,36163.0,31932.0,20468.0,28748.3,3183.9,7761823.0,20.4,14.5,8.0,6.8
12,2022,12,3,9,2,58.53,0.75,0.27,0.23,3.01,12.11,0.01,16.77,40.03,-5.77,417.1,67.0,32.33,9.609,4.365,2.796,2.272,11.848,1.006,79.083,13.042,42.545,1.908,355.457,42.156,31.919,18.345,28.013,3.123,157.47,34.473,181.111,87.431,25.981,8.293,48.464,55.315,8.422,4.14,72.871,26.817,15.365,5.558,31.817,27.548,220.214,19.98,103.822,20.648,34.86,10.731,10.156,7.561,264.0,1536.0,27897.0,40340.0,0.0,0.0,0.0,13499.5,101459.0,508.0,91.0,18398.0,172.0,27.0,36163.0,31932.0,20468.0,28748.3,3183.9,7761823.0,20.4,14.5,8.0,6.8
12,2022,12,3,10,1,49.81,0.36,0.07,0.09,1.55,9.89,0.01,18.43,41.2,-1.67,628.03,71.0,61.0,9.431,4.939,2.878,2.419,8.959,0.853,65.79,12.47,35.249,1.747,296.027,39.85,28.529,20.718,23.26,2.951,136.253,31.384,144.043,74.262,24.835,8.483,47.432,55.987,5.998,3.288,67.56,26.048,11.017,4.504,28.012,24.634,172.382,17.486,80.378,16.787,21.888,6.536,8.696,7.362,175.0,1047.0,10549.0,15646.0,0.0,0.0,0.0,8693.2,54160.0,376.0,77.0,8498.0,97.0,19.0,29026.0,20447.2,14380.4,17728.7,2718.5,5108116.0,27.5,22.3,7.1,9.1
12,2022,12,3,10,2,70.61,0.36,0.07,0.09,1.55,9.89,0.01,18.43,41.2,-1.67,628.03,71.0,61.0,9.431,4.939,2.878,2.419,8.959,0.853,65.79,12.47,35.249,1.747,296.027,39.85,28.529,20.718,23.26,2.951,136.253,31.384,144.043,74.262,24.835,8.483,47.432,55.987,5.998,3.288,67.56,26.048,11.017,4.504,28.012,24.634,172.382,17.486,80.378,16.787,21.888,6.536,8.696,7.362,175.0,1047.0,10549.0,15646.0,0.0,0.0,0.0,8693.2,54160.0,376.0,77.0,8498.0,97.0,19.0,29026.0,20447.2,14380.4,17728.7,2718.5,5108116.0,27.5,22.3,7.1,9.1
12,2022,12,3,11,1,55.64,0.36,0.03,0.08,1.79,10.05,0.0,18.16,43.65,-1.3,542.4,81.0,37.0,5.826,3.094,2.829,2.59,7.003,0.559,55.317,11.503,20.237,1.705,235.011,33.174,30.102,23.11,24.431,3.304,120.68,33.069,120.29,68.082,17.131,6.074,63.69,78.862,5.159,2.808,58.772,23.878,8.145,3.667,24.795,23.416,152.975,16.776,61.743,14.716,14.287,5.991,5.343,4.893,41.0,162.0,1828.0,2364.0,0.0,0.0,0.0,5858.4,10872.0,169.0,23.0,737.0,22.0,3.0,24326.0,3962.6,3261.3,3276.4,686.1,1056808.0,36.9,30.0,9.7,10.1
12,2022,12,3,11,2,75.92,0.36,0.03,0.08,1.79,10.05,0.0,18.16,43.65,-1.3,542.4,81.0,37.0,5.826,3.094,2.829,2.59,7.003,0.559,55.317,11.503,20.237,1.705,235.011,33.174,30.102,23.11,24.431,3.304,120.68,33.069,120.29,68.082,17.131,6.074,63.69,78.862,5.159,2.808,58.772,23.878,8.145,3.667,24.795,23.416,152.975,16.776,61.743,14.716,14.287,5.991,5.343,4.893,41.0,162.0,1828.0,2364.0,0.0,0.0,0.0,5858.4,10872.0,169.0,23.0,737.0,22.0,3.0,24326.0,3962.6,3261.3,3276.4,686.1,1056808.0,36.9,30.0,9.7,10.1
12,2022,12,3,12,1,58.22,0.78,0.15,0.63,3.98,9.08,0.03,14.64,38.4,-2.2,1259.3,132.5,3.75,6.778,3.439,4.236,3.93,7.24,0.627,76.203,14.287,32.643,2.16,293.495,39.521,23.999,13.347,35.445,4.228,147.006,34.623,185.992,89.767,26.695,8.024,67.097,79.265,6.231,2.683,85.434,33.456,11.563,4.492,31.602,31.222,223.497,23.451,55.617,10.224,26.197,8.177,8.046,5.638,123.0,539.0,5537.0,7550.0,0.0,0.0,0.0,11131.1,27711.0,435.0,68.0,2928.0,43.0,8.0,29616.0,9923.7,8869.1,8828.3,1095.3,2692825.0,23.6,18.0,6.3,9.5
12,2022,12,3,12,2,79.6,0.78,0.15,0.63,3.98,9.08,0.03,14.64,38.4,-2.2,1259.3,132.5,3.75,6.778,3.439,4.236,3.93,7.24,0.627,76.203,14.287,32.643,2.16,293.495,39.521,23.999,13.347,35.445,4.228,147.006,34.623,185.992,89.767,26.695,8.024,67.097,79.265,6.231,2.683,85.434,33.456,11.563,4.492,31.602,31.222,223.497,23.451,55.617,10.224,26.197,8.177,8.046,5.638,123.0,539.0,5537.0,7550.0,0.0,0.0,0.0,11131.1,27711.0,435.0,68.0,2928.0,43.0,8.0,29616.0,9923.7,8869.1,8828.3,1095.3,2692825.0,23.6,18.0,6.3,9.5
12,2022,12,3,13,1,39.64,0.32,0.1,0.07,2.28,10.22,0.0,16.39,42.2,-5.3,387.8,81.0,40.0,7.546,3.722,2.457,2.022,6.772,0.544,71.447,13.314,29.266,1.795,304.404,38.133,33.391,21.098,23.71,2.859,126.362,30.13,150.93,78.227,22.615,7.889,55.504,66.931,6.237,3.114,58.844,23.841,9.821,3.808,26.593,24.562,181.239,17.709,87.838,18.204,19.857,5.817,7.823,6.335,125.0,774.0,18193.0,26946.0,0.0,0.0,0.0,2286.5,75152.0,325.0,77.0,13280.0,113.0,22.0,39856.0,29000.9,16814.1,25747.9,3252.8,6743254.0,20.3,14.8,6.5,5.2
12,2022,12,3,13,2,54.01,0.32,0.1,0.07,2.28,10.22,0.0,16.39,42.2,-5.3,387.8,81.0,40.0,7.546,3.722,2.457,2.022,6.772,0.544,71.447,13.314,29.266,1.795,304.404,38.133,33.391,21.098,23.71,2.859,126.362,30.13,150.93,78.227,22.615,7.889,55.504,66.931,6.237,3.114,58.844,23.841,9.821,3.808,26.593,24.562,181.239,17.709,87.838,18.204,19.857,5.817,7.823,6.335,125.0,774.0,18193.0,26946.0,0.0,0.0,0.0,2286.5,75152.0,325.0,77.0,13280.0,113.0,22.0,39856.0,29000.9,16814.1,25747.9,3252.8,6743254.0,20.3,14.8,6.5,5.2
12,2022,12,3,15,1,51.2,0.17,0.13,0.08,1.27,12.27,0.0,14.91,42.3,-6.0,473.8,97.0,3.0,4.609,2.666,2.746,2.368,5.685,0.428,73.235,13.387,30.739,1.679,368.516,44.81,31.742,18.947,29.79,3.316,137.007,33.714,215.246,106.035,30.762,10.547,67.691,80.404,10.629,4.092,95.198,35.412,8.495,3.35,28.95,24.878,215.437,20.717,53.247,11.811,29.19,9.228,6.393,4.824,37.0,145.0,801.0,1262.0,0.0,0.0,0.0,3766.1,10904.0,75.0,11.0,1171.0,14.0,3.0,39661.0,2619.4,1841.2,2364.3,255.0,664514.0,14.5,10.9,5.6,7.3
12,2022,12,3,15,2,69.62,0.17,0.13,0.08,1.27,12.27,0.0,14.91,42.3,-6.0,473.8,97.0,3.0,4.609,2.666,2.746,2.368,5.685,0.428,73.235,13.387,30.739,1.679,368.516,44.81,31.742,18.947,29.79,3.316,137.007,33.714,215.246,106.035,30.762,10.547,67.691,80.404,10.629,4.092,95.198,35.412,8.495,3.35,28.95,24.878,215.437,20.717,53.247,11.811,29.19,9.228,6.393,4.824,37.0,145.0,801.0,1262.0,0.0,0.0,0.0,3766.1,10904.0,75.0,11.0,1171.0,14.0,3.0,39661.0,2619.4,1841.2,2364.3,255.0,664514.0,14.5,10.9,5.6,7.3
12,2022,12,3,16,1,57.11,0.46,0.08,0.39,4.37,9.51,0.02,15.65,42.0,-3.5,952.27,132.67,19.33,6.945,3.514,3.591,2.496,7.898,0.616,77.302,14.227,33.085,1.912,384.502,44.524,29.371,17.962,37.304,4.005,137.562,34.274,195.117,92.526,32.639,10.514,65.804,76.727,8.719,3.821,86.089,33.116,9.314,3.543,28.938,26.396,249.111,23.35,71.788,13.95,34.316,8.119,7.119,5.517,55.0,457.0,5268.0,7450.0,0.0,0.0,0.0,9485.0,30139.0,161.0,30.0,3650.0,27.0,4.0,38712.0,8492.6,6550.1,7738.2,754.1,2205826.0,15.7,12.2,3.7,6.3
12,2022,12,3,16,2,81.41,0.46,0.08,0.39,4.37,9.51,0.02,15.65,42.0,-3.5,952.27,132.67,19.33,6.945,3.514,3.591,2.496,7.898,0.616,77.302,14.227,33.085,1.912,384.502,44.524,29.371,17.962,37.304,4.005,137.562,34.274,195.117,92.526,32.639,10.514,65.804,76.727,8.719,3.821,86.089,33.116,9.314,3.543,28.938,26.396,249.111,23.35,71.788,13.95,34.316,8.119,7.119,5.517,55.0,457.0,5268.0,7450.0,0.0,0.0,0.0,9485.0,30139.0,161.0,30.0,3650.0,27.0,4.0,38712.0,8492.6,6550.1,7738.2,754.1,2205826.0,15.7,12.2,3.7,6.3
12,2021,12,3,0,1,47.33,0.46,0.14,0.24,2.4,9.03,0.01,16.08,39.06,-2.72,608.45,92.45,31.14,6.728,3.907,3.364,3.486,9.063,0.849,66.782,14.278,29.949,1.985,328.217,45.619,29.045,20.575,30.005,3.863,130.356,35.523,163.58,94.831,21.828,9.005,53.576,76.637,7.033,3.658,74.658,31.423,8.2,4.031,28.113,28.872,215.532,23.281,70.144,15.875,26.049,8.685,7.827,7.118,1533.0,7784.0,110378.0,158492.0,0.0,0.0,0.0,159122.4,519293.0,3895.0,612.0,76292.0,901.0,130.0,30552.0,186479.3,132929.1,158667.8,27811.4,47400798.0,27.8,21.7,8.3,11.6
12,2021,12,3,0,2,64.58,0.46,0.14,0.24,2.4,9.03,0.01,16.08,39.06,-2.72,608.45,92.45,31.14,6.728,3.907,3.364,3.486,9.063,0.849,66.782,14.278,29.949,1.985,328.217,45.619,29.045,20.575,30.005,3.863,130.356,35.523,163.58,94.831,21.828,9.005,53.576,76.637,7.033,3.658,74.658,31.423,8.2,4.031,28.113,28.872,215.532,23.281,70.144,15.875,26.049,8.685,7.827,7.118,1533.0,7784.0,110378.0,158492.0,0.0,0.0,0.0,159122.4,519293.0,3895.0,612.0,76292.0,901.0,130.0,30552.0,186479.3,132929.1,158667.8,27811.4,47400798.0,27.8,21.7,8.3,11.6
12,2021,12,3,1,1,43.81,0.96,0.25,0.38,3.2,9.28,0.01,18.19,43.56,-1.76,396.99,64.25,39.5,6.128,3.563,2.558,2.71,10.115,0.959,52.214,11.129,25.729,1.772,264.359,39.952,32.216,26.479,24.522,3.354,116.451,35.528,124.6,77.362,18.904,7.853,40.376,59.663,5.201,2.995,68.768,30.812,6.968,3.674,26.835,28.722,186.282,21.277,71.18,16.464,21.23,7.607,7.859,7.728,302.0,1175.0,20403.0,27437.0,0.0,0.0,0.0,23875.4,83339.0,948.0,121.0,12054.0,245.0,34.0,25601.0,32271.2,24349.7,25219.9,7051.5,8484804.0,38.7,32.3,10.3,18.4
12,2021,12,3,1,2,57.84,0.96,0.25,0.38,3.2,9.28,0.01,18.19,43.56,-1.76,396.99,64.25,39.5,6.128,3.563,2.558,2.71,10.115,0.959,52.214,11.129,25.729,1.772,264.359,39.952,32.216,26.479,24.522,3.354,116.451,35.528,124.6,77.362,18.904,7.853,40.376,59.663,5.201,2.995,68.768,30.812,6.968,3.674,26.835,28.722,186.282,21.277,71.18,16.464,21.23,7.607,7.859,7.728,302.0,1175.0,20403.0,27437.0,0.0,0.0,0.0,23875.4,83339.0,948.0,121.0,12054.0,245.0,34.0,25601.0,32271.2,24349.7,25219.9,7051.5,8484804.0,38.7,32.3,10.3,18.4
12,2021,12,3,2,1,57.59,0.57,0.37,0.46,3.2,9.68,0.0,14.06,40.43,-9.23,437.07,93.33,13.33,7.049,3.445,3.127,2.925,11.497,1.006,65.526,14.093,33.16,1.781,365.544,50.514,27.01,18.75,31.596,3.792,120.948,32.822,169.578,100.737,23.472,9.881,53.356,71.038,6.948,3.949,64.977,26.817,7.971,3.757,27.0,27.946,222.951,24.348,78.245,17.959,23.937,7.509,7.528,6.957,51.0,325.0,2449.0,3457.0,0.0,0.0,0.0,9716.5,16196.0,129.0,22.0,2213.0,12.0,4.0,32067.0,5251.4,3743.7,4709.0,542.4,1331938.0,20.0,15.8,6.5,7.5
